access,gateway,0.875
account,explanation,1.0
account,invoice,1.0
account,statement,0.9411764705882353
acoustic,remedy,0.9411764705882353
acrylic,cloth,0.9230769230769231
action,adjustment,0.8571428571428571
action,entrance,0.8571428571428571
activity,event,0.8
activity,music,0.9230769230769231
activity,skiing,0.8
addition,segment,0.7272727272727273
adhesive,glue,0.875
adult,dentist,0.6
adult,doctor,0.6666666666666666
afternoon,substance,0.7272727272727273
age,childhood,0.8571428571428571
agency,army,0.9411764705882353
agency,office,1.0
agency,police,0.8888888888888888
agent,spy,0.9166666666666666
agreement,contract,0.8571428571428571
aim,purpose,1.0
aircraft,balloon,0.9090909090909091
aircraft,yacht,0.8571428571428571
alarm,horn,0.9411764705882353
alarm,press,0.8235294117647058
algorithm,search,0.75
alien,stranger,1.0
alloy,metal,1.0
alphabet,script,0.9333333333333333
aluminum,oxygen,0.8
amount,distance,0.7692307692307693
amount,number,1.0
amount,season,0.6666666666666666
amusement,athletics,0.875
amusement,play,0.875
amusement,procedure,0.8
anatomy,creation,0.7692307692307693
animal,flora,0.8571428571428571
animal,worm,0.875
ankle,joint,0.8
anniversary,birthday,0.9411764705882353
answer,plea,0.9333333333333333
apparel,dress,1.0
appearance,shadow,0.875
apple,bank,0.42105263157894735
apple,orange,0.8571428571428571
apple,pod,0.8571428571428571
appliance,dryer,0.9473684210526315
appliance,refrigerator,0.8571428571428571
approach,swing,0.9565217391304348
approval,encouragement,0.9090909090909091
approving,interaction,0.625
arc,rainbow,0.9333333333333333
architecture,engineering,0.8888888888888888
area,patio,0.9333333333333333
area,region,1.0
argument,evidence,0.9090909090909091
argument,indication,0.8
arm,arrow,0.9
arm,missile,0.9473684210526315
armor,mail,0.8888888888888888
army,legion,0.9411764705882353
aroma,fragrance,1.0
aroma,smell,1.0
arrangement,blizzard,0.7272727272727273
arrangement,room,0.8
article,girl,0.5333333333333333
artillery,gun,1.0
aspen,maple,0.88
ass,donkey,0.967741935483871
assembly,crowd,0.8333333333333334
assets,capital,0.9090909090909091
assets,credit,0.9090909090909091
assets,income,0.7142857142857143
association,organization,0.9090909090909091
athlete,participant,0.6666666666666666
athletics,racing,0.9411764705882353
athletics,swimming,0.8888888888888888
attitude,notice,0.6153846153846154
attitude,study,0.6666666666666666
attorney,lawyer,1.0
attraction,pressure,0.8
attraction,quality,0.8888888888888888
attribute,condition,0.75
average,time,0.75
baby,computer,0.7058823529411765
bail,bond,1.0
bait,instrument,0.875
bait,pump,0.7777777777777778
bakery,work,0.9333333333333333
bakery,workplace,0.9333333333333333
balance,gauge,0.8571428571428571
ball,egg,1.0
ball,nut,1.0
ball,poker,0.6666666666666666
ball,sphere,0.9230769230769231
band,circle,1.0
bar,needle,0.875
bar,rod,0.875
barrel,gallon,0.8888888888888888
base,club,0.8
base,stock,0.96
baseball,softball,0.9629629629629629
basin,vessel,0.9411764705882353
basketball,hockey,0.8571428571428571
basketball,squash,0.9090909090909091
bathroom,chamber,0.8888888888888888
battle,fight,1.0
bay,mere,0.6666666666666666
beach,chain,0.8
beach,ridge,0.8
beam,column,0.8571428571428571
beat,meter,1.0
beat,rhythm,1.0
bed,layer,1.0
bedroom,cell,0.8888888888888888
bedroom,construction,0.8
bee,insect,0.9090909090909091
beef,cattle,0.9714285714285714
beef,meat,0.9230769230769231
beginner,novice,1.0
behavior,purpose,0.7272727272727273
belief,magic,0.8571428571428571
belief,purpose,0.7692307692307693
bench,seat,0.9473684210526315
bend,curve,1.0
berry,citrus,0.8571428571428571
bill,invoice,1.0
billboard,structure,0.8571428571428571
bin,box,0.875
bin,cup,0.875
binary,star,0.9333333333333333
bird,creature,0.8235294117647058
bird,solid,0.7272727272727273
birth,modification,0.9230769230769231
bishop,priest,0.8695652173913043
bit,tool,0.8888888888888888
bite,breakfast,0.875
bite,taste,0.9230769230769231
black,juvenile,0.75
blade,projector,0.8
blanket,sleeve,0.8235294117647058
blizzard,rash,1.0
blow,contact,0.8571428571428571
blue,red,0.875
board,commission,0.9411764705882353
boat,ferry,0.9565217391304348
boat,vessel,0.9523809523809523
body,trunk,1.0
bond,security,0.9411764705882353
bone,skull,0.9473684210526315
book,encyclopedia,0.9090909090909091
booklet,reference,0.9090909090909091
boot,kick,1.0
boot,punch,0.9090909090909091
bottom,sole,0.9523809523809523
boy,male,0.7058823529411765
boy,rover,0.8571428571428571
brace,stand,0.8888888888888888
brain,head,1.0
brake,click,0.8421052631578947
branch,department,0.8888888888888888
brand,knife,0.9
brand,surname,0.8571428571428571
brandy,liquor,0.9523809523809523
brass,executive,0.9230769230769231
bread,bun,0.9411764705882353
break,dash,0.9565217391304348
break,insert,0.9411764705882353
brick,cement,0.8571428571428571
brick,strip,0.8
broadcast,packet,0.8
brochure,publication,0.9
brochure,reference,0.9090909090909091
brother,member,0.9523809523809523
brush,implement,0.9333333333333333
budget,fund,0.9411764705882353
buffer,cache,0.9473684210526315
bug,child,0.75
build,flesh,1.0
building,cafe,0.875
bulb,onion,0.9473684210526315
bulletin,news,0.8571428571428571
bunny,server,0.9166666666666666
burn,hurt,0.9473684210526315
burning,flame,0.9411764705882353
burning,punishment,0.8421052631578947
burst,transformation,0.8888888888888888
business,disposition,0.7692307692307693
business,railway,0.8235294117647058
butter,stick,0.8235294117647058
butterfly,comma,0.9230769230769231
cab,taxi,1.0
cake,pie,0.8
calendar,circulation,0.4
calendar,system,0.9230769230769231
call,meeting,0.8888888888888888
call,statement,0.9411764705882353
campaign,operation,0.9333333333333333
candy,sweet,0.9411764705882353
cap,covering,0.9230769230769231
capital,seat,0.9411764705882353
captain,officer,0.96
card,plastic,0.875
carriage,coach,1.0
cart,wagon,0.9523809523809523
cartoon,wit,0.9090909090909091
case,grip,0.8888888888888888
case,luggage,0.9411764705882353
case,tin,0.875
cast,fishing,0.9523809523809523
cat,vision,0.4444444444444444
category,flavor,0.8888888888888888
cave,formation,0.8888888888888888
ceiling,overhead,0.9473684210526315
cement,glue,0.9411764705882353
center,loss,0.5882352941176471
century,decade,0.875
century,period,0.9090909090909091
century,temperature,0.7272727272727273
certificate,study,0.8571428571428571
certificate,wave,0.46153846153846156
chair,furniture,0.8888888888888888
chair,rocker,0.9523809523809523
chance,opportunity,1.0
chance,probability,1.0
chandler,retailer,0.88
change,decrease,0.9230769230769231
change,move,0.9333333333333333
channel,sound,0.9090909090909091
character,vision,0.875
charge,damage,0.875
charge,tax,0.8571428571428571
check,draft,0.9473684210526315
cheese,food,0.9090909090909091
chemical,salt,0.875
chess,duty,0.6666666666666666
chick,hen,0.9285714285714286
chicken,poultry,0.96
chief,guru,0.6666666666666666
child,kid,1.0
chin,feature,0.9230769230769231
choice,option,1.0
chuck,jaw,0.8888888888888888
church,temple,0.8888888888888888
circle,oval,0.9411764705882353
citrus,orange,0.9629629629629629
climb,mount,1.0
clock,timer,0.9090909090909091
cloth,satin,0.9230769230769231
cloud,energy,0.8571428571428571
club,society,1.0
coach,trainer,0.631578947368421
coat,newspaper,0.6666666666666666
coat,roof,0.8
code,software,0.9333333333333333
coffee,meeting,0.3333333333333333
coin,currency,0.875
collapse,shock,0.9523809523809523
collection,packet,0.8888888888888888
collision,smash,0.9523809523809523
color,purple,0.8571428571428571
color,quality,0.9230769230769231
coloring,yellow,0.8571428571428571
comfort,relief,0.9411764705882353
commander,editor,0.631578947368421
commerce,transport,0.8888888888888888
commitment,guarantee,0.8333333333333334
communication,message,0.8571428571428571
communication,statement,0.7692307692307693
communication,tune,0.6666666666666666
community,province,0.8
community,territory,0.9230769230769231
company,distributor,0.9333333333333333
company,establishment,0.9230769230769231
comparison,scrutiny,0.9473684210526315
compound,salt,0.9411764705882353
conclusion,result,0.9230769230769231
condition,status,1.0
conditions,weather,1.0
congress,sex,0.9230769230769231
connection,keyboard,0.8
conservation,traveling,0.5555555555555556
construction,window,0.8
continent,ground,0.8
control,driving,0.8888888888888888
cook,printer,0.6
cooking,cuisine,0.9473684210526315
copy,image,0.875
copy,work,0.75
cord,pick,0.875
cord,yarn,0.9333333333333333
corridor,hall,0.9473684210526315
corruption,house,0.5882352941176471
cost,postage,0.875
cost,reward,0.875
couch,lounge,1.0
count,number,1.0
counter,furniture,0.9411764705882353
country,playground,0.9230769230769231
course,starter,0.9333333333333333
court,drawer,0.8235294117647058
court,tribunal,1.0
cousin,relation,0.7058823529411765
cousin,relative,0.75
cover,feather,0.8571428571428571
cover,hair,0.8571428571428571
cover,sleeve,0.8235294117647058
covering,skin,0.8571428571428571
crack,hole,0.875
craft,trade,1.0
creation,stitch,0.8
creativity,vision,0.9230769230769231
credit,sum,0.8333333333333334
creek,stream,0.9090909090909091
crew,society,0.7272727272727273
crew,unit,0.9230769230769231
crop,plant,0.9333333333333333
crow,jay,0.9285714285714286
crown,place,0.9230769230769231
crush,push,0.8235294117647058
cube,dice,1.0
cup,handbag,0.875
cup,son,0.4444444444444444
current,flow,1.0
curve,rainbow,0.8571428571428571
customers,mission,0.15384615384615385
cut,meat,0.9230769230769231
cutter,knife,0.9090909090909091
cylinder,pen,0.8421052631578947
dad,parent,0.9230769230769231
daisy,flower,0.9565217391304348
damage,terms,1.0
danger,status,0.9090909090909091
dash,sprint,1.0
dashboard,protection,0.9333333333333333
database,list,0.9230769230769231
daughter,girl,1.0
day,shoes,0.5333333333333333
deal,hand,1.0
debt,deficit,0.8333333333333334
debt,loan,0.9230769230769231
debt,possession,0.8
decision,option,0.9333333333333333
decrease,increase,0.8888888888888888
deep,ocean,0.9090909090909091
deficit,trust,0.6666666666666666
degree,quantity,0.7692307692307693
degree,style,0.8
delivery,distribution,0.8333333333333334
department,division,0.9411764705882353
descent,fall,1.0
desert,tract,0.9333333333333333
desire,feeling,0.9090909090909091
desk,table,0.9473684210526315
determination,discovery,0.9230769230769231
determination,selection,0.9333333333333333
development,exploitation,1.0
device,drum,0.8235294117647058
devil,satan,1.0
dialogue,play,0.8
diamond,parcel,0.9333333333333333
digit,toe,0.9411764705882353
digit,unit,0.8333333333333334
dinner,party,0.9333333333333333
direction,government,0.875
direction,protocol,0.8333333333333334
direction,traveling,0.5882352941176471
dirt,sand,0.9411764705882353
dirt,soil,1.0
discharge,spark,1.0
disease,illness,0.9473684210526315
display,language,0.75
distance,distribution,0.8571428571428571
diversion,skiing,0.875
dividend,net,0.9523809523809523
dividend,profit,0.9523809523809523
diving,swim,0.9523809523809523
dock,herb,0.9473684210526315
document,report,0.9230769230769231
dog,fauna,0.875
domain,land,1.0
door,light,0.6666666666666666
doubt,ego,0.8235294117647058
drama,genre,0.9090909090909091
draw,finish,0.9230769230769231
draw,tie,1.0
drawer,pan,0.875
dressing,patch,0.9411764705882353
dressing,sauce,0.9523809523809523
drill,implement,0.875
drink,slice,0.8571428571428571
driver,supporter,0.6666666666666666
driver,worker,0.7058823529411765
drop,serving,0.8333333333333334
drug,liquor,0.8
drug,operator,0.6666666666666666
drum,piano,0.9
eagle,hawk,0.9166666666666666
ear,organ,0.8571428571428571
ease,relaxation,1.0
ease,rest,1.0
editing,instrument,0.7692307692307693
editor,worker,0.6666666666666666
eight,movement,0.8333333333333334
element,iron,0.8571428571428571
element,mixture,0.6666666666666666
element,nickel,0.8571428571428571
elevator,lift,1.0
emission,gum,0.875
employee,server,0.9
endorsement,signature,0.9333333333333333
energy,microwave,0.8235294117647058
engineering,technology,1.0
environment,land,0.8571428571428571
equipment,recorder,0.9333333333333333
equipment,seat,0.75
establishment,religion,0.9230769230769231
event,influence,0.9090909090909091
event,phenomenon,0.8888888888888888
evidence,format,0.8333333333333334
evidence,record,0.9090909090909091
examination,quiz,0.9333333333333333
examiner,tea,0.5714285714285714
executive,minister,0.9565217391304348
executive,organization,0.9230769230769231
explanation,theory,0.9411764705882353
express,mail,0.9090909090909091
extract,selection,1.0
eye,organ,0.8571428571428571
fabric,lace,0.9230769230769231
fabric,sail,0.8571428571428571
faith,religion,1.0
fantasy,recycling,0.375
farmer,individual,0.75
fault,mistake,1.0
fauna,toy,0.8235294117647058
feature,side,0.9
feedback,flow,0.8
feeling,hope,0.9090909090909091
female,slave,0.75
female,woman,0.7058823529411765
fiction,literature,0.7692307692307693
fiction,romance,0.875
field,science,0.9333333333333333
field,yard,0.9411764705882353
fight,separation,0.6666666666666666
figure,stamp,0.875
film,movie,1.0
find,implementation,0.8333333333333334
find,occurrence,0.7272727272727273
finger,toe,0.8888888888888888
flag,iris,1.0
flame,reaction,0.8
flash,lightning,0.9230769230769231
flat,housing,0.9333333333333333
flavor,variety,0.9473684210526315
flight,trip,0.9565217391304348
floor,level,1.0
floor,porch,0.8571428571428571
flora,plant,1.0
flora,violet,0.7777777777777778
flour,garlic,0.75
flower,pink,0.9565217391304348
flute,wind,0.9
flyer,justice,0.6666666666666666
food,sausage,0.8333333333333334
foot,recognition,0.5714285714285714
football,rugby,0.96
forecast,message,0.7272727272727273
forest,ground,0.8888888888888888
form,type,0.9473684210526315
format,packaging,0.7272727272727273
format,style,0.6666666666666666
foundation,support,0.9411764705882353
fox,wolf,0.9285714285714286
framework,grill,0.9411764705882353
freeze,frost,1.0
friend,individual,0.8
front,school,0.7272727272727273
front,surface,0.8888888888888888
fruit,seed,0.9473684210526315
fuel,gasoline,0.9090909090909091
fuel,nutrition,0.7272727272727273
fund,store,1.0
funds,interest,0.7692307692307693
furniture,table,0.9411764705882353
gamble,kitty,0.8888888888888888
gamble,pyramid,0.875
game,tennis,0.8235294117647058
garbage,rubbish,0.9090909090909091
garden,plantation,0.9473684210526315
garlic,meal,0.75
garment,sweater,0.9473684210526315
garment,tie,0.9
gas,hydrogen,0.9090909090909091
gas,neon,0.8333333333333334
gathering,parade,0.6666666666666666
gauge,meter,0.9
gear,mechanism,0.9411764705882353
gem,quartz,0.6153846153846154
gender,sex,1.0
gender,size,0.6666666666666666
genre,prose,0.9090909090909091
glass,tub,0.8333333333333334
glove,wear,0.8888888888888888
goal,objective,0.9230769230769231
golf,hockey,0.8695652173913043
good,sheet,0.8333333333333334
governor,mayor,0.6
governor,politician,0.631578947368421
graphic,image,0.9411764705882353
grass,universe,0.5
gray,property,0.6666666666666666
grip,handle,1.0
grip,hold,1.0
growth,process,0.8571428571428571
guarantee,warranty,1.0
guess,universe,0.47058823529411764
gulf,ocean,0.8
hack,machine,0.96
hamburger,nutrition,0.75
hand,script,1.0
happening,surprise,0.8333333333333334
head,question,1.0
head,secretary,0.9473684210526315
health,welfare,0.9473684210526315
hearing,proceedings,0.9411764705882353
heart,space,0.8571428571428571
heart,ticker,1.0
heat,temperature,0.9473684210526315
height,infinite,0.6
helmet,scale,0.9
help,support,0.9333333333333333
help,supporter,1.0
heritage,loss,0.8333333333333334
highway,street,0.8235294117647058
highway,trail,0.8235294117647058
hit,tourist,0.42857142857142855
hole,opening,0.9333333333333333
holiday,vacation,1.0
hood,protection,0.9333333333333333
hood,shelter,0.875
horn,tail,0.8571428571428571
horse,mount,0.967741935483871
hose,pipe,0.9
housing,vault,0.8235294117647058
icon,representation,0.9333333333333333
implement,stick,0.9333333333333333
impulse,motive,0.8888888888888888
impulse,urge,1.0
information,target,0.6666666666666666
ink,liquid,0.9333333333333333
installation,zoo,0.9230769230769231
institution,prison,0.8421052631578947
instruction,lesson,0.9523809523809523
instruction,teaching,1.0
instrumentation,perfume,0.8571428571428571
instrumentation,rod,0.8571428571428571
intensity,quiet,0.8333333333333334
interest,lien,0.875
intervention,treatment,1.0
inventory,listing,0.9411764705882353
investment,tomato,0.42105263157894735
jail,nick,0.8695652173913043
jail,prison,0.9090909090909091
jaw,lens,0.7777777777777778
join,union,1.0
joke,message,0.8
journey,travel,1.0
judgment,sense,0.9411764705882353
jumper,sweater,1.0
jury,school,0.8333333333333334
justice,official,0.9523809523809523
kiss,sweet,0.8888888888888888
kitchen,toilet,0.8888888888888888
knight,prince,0.8571428571428571
knowledge,revolution,0.6
knowledge,taste,0.6666666666666666
lake,stream,0.8
lamb,young,0.8888888888888888
language,tongue,0.8888888888888888
latex,rubber,0.9473684210526315
law,personnel,0.9230769230769231
layer,region,0.9090909090909091
layer,snow,0.9230769230769231
leader,politician,0.7058823529411765
lesson,teaching,0.9523809523809523
letter,text,0.9333333333333333
level,stage,1.0
license,permission,1.0
license,security,0.875
lien,share,0.8
life,story,0.9333333333333333
line,occupation,1.0
line,plane,0.8
line,queue,0.9230769230769231
lineup,roll,0.9411764705882353
link,union,0.9090909090909091
lion,tiger,0.9333333333333333
literature,poem,0.7692307692307693
load,weight,0.9230769230769231
location,property,0.75
loss,possession,0.8
low,shoulder,0.5555555555555556
lyric,printer,0.13333333333333333
magnolia,maple,0.9166666666666666
male,man,0.75
man,soldier,0.9090909090909091
manager,trainer,0.631578947368421
map,representation,0.9333333333333333
map,sewing,0.75
map,video,0.5555555555555556
maple,tree,0.9090909090909091
mark,print,1.0
mark,slash,0.875
mask,roof,0.875
mate,relation,0.75
matter,text,0.9230769230769231
matter,verse,0.8
mayor,water,0.47058823529411764
meal,mixture,0.8571428571428571
meal,rice,0.8
measure,money,0.8333333333333334
measure,twist,0.9090909090909091
meat,solid,0.8
melody,music,0.9090909090909091
memory,operation,0.8333333333333334
metal,zinc,0.9333333333333333
meter,radar,0.9
microwave,radiation,0.8888888888888888
middle,scene,0.8571428571428571
minute,quantity,0.75
mode,scale,0.8888888888888888
modification,surprise,0.9230769230769231
moment,thief,0.23529411764705882
mortal,mother,0.6666666666666666
mortal,visitor,0.75
motion,snowboarding,0.8888888888888888
motion,step,0.8888888888888888
motive,reason,0.8
motorcycle,tank,0.8333333333333334
mount,volcano,0.9230769230769231
mouth,opening,0.9411764705882353
mouth,trap,0.9523809523809523
murphy,potato,1.0
museum,store,0.875
music,print,0.6
musician,performer,0.631578947368421
needle,sharp,0.8888888888888888
noise,trouble,0.9230769230769231
note,obligation,0.9090909090909091
notebook,product,0.875
notebook,production,0.875
novel,story,0.875
oak,tree,0.9523809523809523
objective,target,1.0
occasion,second,0.8333333333333334
occupation,place,0.9333333333333333
occurrence,tsunami,0.7692307692307693
ocean,pond,0.7272727272727273
office,outlet,0.8888888888888888
office,situation,1.0
onion,topic,0.15384615384615385
operation,processing,0.8
operative,spy,0.96
opinion,papers,0.8571428571428571
opinion,sentiment,1.0
origin,root,1.0
outlet,shop,0.9473684210526315
oxygen,substance,0.6666666666666666
package,software,1.0
padding,tower,0.7692307692307693
painting,picture,1.0
papers,security,0.8571428571428571
papers,ticket,0.8571428571428571
parcel,region,0.8333333333333334
park,stadium,0.9333333333333333
passage,quotation,0.875
patch,spot,1.0
payment,spending,0.9473684210526315
permission,tolerance,0.9090909090909091
person,technician,0.75
phantom,shadow,1.0
piazza,square,0.9411764705882353
piece,sail,0.8333333333333334
pinnacle,tower,0.875
place,position,1.0
plane,sheet,1.0
plane,tool,0.8888888888888888
play,turn,1.0
plot,strategy,0.9473684210526315
point,second,0.8888888888888888
point,site,0.8333333333333334
point,spot,1.0
polyester,textile,0.9230769230769231
position,view,1.0
postage,rate,0.8888888888888888
postage,signal,0.7272727272727273
power,skill,0.9090909090909091
prayer,request,0.9333333333333333
problem,trouble,1.0
process,rule,0.9333333333333333
process,tail,0.9230769230769231
product,wear,0.8
property,texture,0.8888888888888888
protection,roof,0.9333333333333333
protocol,rule,0.9230769230769231
publication,textbook,0.9
pumpkin,vine,0.9
pupil,student,1.0
pyramid,speculation,0.9333333333333333
query,question,1.0
quiet,silence,1.0
racer,taxi,0.9230769230769231
radio,receiver,0.9523809523809523
rain,storm,0.7777777777777778
ray,shark,0.9285714285714286
recreation,skiing,0.875
red,wine,0.8888888888888888
report,study,1.0
representative,voice,1.0
ring,water,0.7142857142857143
rise,travel,0.9333333333333333
rock,stone,1.0
roll,toast,0.8888888888888888
root,stem,1.0
rub,wipe,1.0
rubber,stuff,0.75
rugby,soccer,0.8461538461538461
sail,sheet,1.0
scandal,week,0.3076923076923077
science,shelter,0.375
score,success,0.9473684210526315
season,summer,0.9230769230769231
season,winter,0.9230769230769231
second,time,0.9230769230769231
seminar,sweet,0.3157894736842105
sex,stance,0.7142857142857143
share,stake,0.9230769230769231
shelter,tent,0.9333333333333333
shelter,wind,0.7
shirt,tiger,0.47058823529411764
side,slope,1.0
sight,vision,1.0
simulation,theory,0.8888888888888888
skull,tooth,0.9
slash,stroke,1.0
smash,success,0.9473684210526315
snap,touch,0.9230769230769231
software,writing,0.7692307692307693
song,vocal,1.0
soup,spaghetti,0.8235294117647058
soup,sweet,0.75
speech,word,0.9090909090909091
steel,weapon,0.9473684210526315
step,travel,0.9473684210526315
step,walk,0.9
storm,weather,0.875
straight,stretch,0.9230769230769231
sun,toy,0.6
tank,tub,0.8888888888888888
taxpayer,window,0.47058823529411764
throne,toilet,1.0
ticket,writing,0.7692307692307693
victory,watch,0.47058823529411764
washer,worker,0.7058823529411765
wife,woman,0.631578947368421
workplace,workshop,0.9333333333333333
